ID,Vente,Adresse,TypeB,Surface,Prix,Nombre de Chambres,Date Vente
V2086,Avenue de la Mairie,Ajaccio,Villa,96,519000,3,2020-06-21
V2087,Chemin de la Mairie,Ajaccio,Villa,80,455000,7,2022-12-14
V2088,Allée des Champs-Élysées,Ajaccio,Villa,403,2150750,7,2021-06-27
V2089,Rue de la République,Ajaccio,Villa,400,2150000,10,2021-12-28
V2090,Place de l'Église,Ajaccio,Villa,114,623500,5,2021-02-01
V2091,Avenue de l'Église,Ajaccio,Villa,353,1868250,3,2023-08-23
V2092,Quai Saint-Martin,Ajaccio,Maison,477,2028400,5,2021-11-02
V2093,Chemin du Parc,Ajaccio,Maison,221,968200,8,2022-08-08
V2094,Boulevard du Moulin,Ajaccio,Maison,476,2019200,4,2023-12-03
V2095,Boulevard Saint-Martin,Ajaccio,Maison,302,1273400,1,2022-08-31
V2096,Place de l'Église,Ajaccio,Maison,277,1168400,1,2020-03-30
V2097,Place de la Forêt,Ajaccio,Maison,415,1768000,5,2020-12-05
V2098,Place Saint-Martin,Ajaccio,Maison,37,205400,10,2022-12-26
V2099,Boulevard de la République,Ajaccio,Maison,450,1930000,8,2022-11-27
V2100,Allée de la Gare,Ajaccio,Maison,77,353400,6,2023-05-14
V2101,Chemin Saint-Martin,Ajaccio,Maison,282,1209400,5,2023-01-26
V2102,Avenue Victor Hugo,Ajaccio,Appartement,209,751500,4,2023-02-20
V2103,Rue du Lac,Ajaccio,Appartement,337,1189500,2,2022-05-09
V2104,Rue des Fleurs,Ajaccio,Appartement,330,1180000,5,2020-04-23
V2105,Quai de l'Église,Ajaccio,Appartement,20,100000,6,2023-08-20
V2106,Boulevard Victor Hugo,Ajaccio,Appartement,304,1089000,5,2021-11-25
V2107,Boulevard des Fleurs,Ajaccio,Appartement,169,626500,7,2021-08-14
V2108,Boulevard de la Mairie,Ajaccio,Appartement,406,1436000,3,2022-04-24
V2109,Place de la République,Ajaccio,Appartement,150,540000,3,2022-12-24
V2110,Place de la Mairie,Ajaccio,Appartement,49,201500,6,2022-11-11
V2111,Chemin des Fleurs,Ajaccio,Appartement,468,1688000,10,2023-09-05
V2112,Rue des Écoles,Levallois-Perret,Villa,168,912000,6,2022-09-20
V2113,Avenue du Moulin,Levallois-Perret,Villa,351,1892750,10,2023-12-03
V2114,Rue des Fleurs,Levallois-Perret,Villa,270,1447500,6,2020-09-17
V2115,Boulevard de l'Église,Levallois-Perret,Villa,74,433500,9,2020-05-06
V2116,Rue Jean Jaurès,Levallois-Perret,Villa,97,524250,3,2021-04-27
V2117,Allée du Lac,Levallois-Perret,Villa,351,1862750,4,2020-02-11
V2118,Rue des Vignes,Levallois-Perret,Villa,103,585750,9,2020-12-21
V2119,Boulevard de la Liberté,Levallois-Perret,Villa,230,1242500,7,2020-07-15
V2120,Allée de la Gare,Levallois-Perret,Villa,349,1852250,4,2022-09-06
V2121,Allée des Écoles,Levallois-Perret,Villa,61,365250,9,2021-10-09
V2122,Allée des Lilas,Levallois-Perret,Maison,238,1039600,8,2023-11-13
V2123,Avenue des Écoles,Levallois-Perret,Maison,405,1711000,2,2022-12-05
V2124,Allée des Écoles,Levallois-Perret,Maison,396,1708200,9,2023-12-23
V2125,Place Saint-Martin,Levallois-Perret,Maison,118,545600,10,2021-04-15
V2126,Rue Saint-Martin,Levallois-Perret,Maison,183,798600,6,2022-03-26
V2127,Quai de la Mairie,Levallois-Perret,Maison,344,1494800,10,2021-10-09
V2128,Boulevard Jean Jaurès,Levallois-Perret,Maison,355,1541000,10,2020-12-20
V2129,Rue de la Mairie,Levallois-Perret,Maison,133,608600,10,2022-08-16
V2130,Boulevard des Lilas,Levallois-Perret,Maison,463,1974600,6,2020-12-08
V2131,Boulevard des Champs-Élysées,Levallois-Perret,Maison,497,2122400,7,2022-10-07
V2132,Allée des Champs-Élysées,Levallois-Perret,Appartement,34,169000,10,2022-06-04
V2133,Quai de Bellevue,Levallois-Perret,Appartement,219,811500,9,2021-07-13
V2134,Chemin de la Forêt,Levallois-Perret,Appartement,300,1075000,5,2023-10-31
V2135,Rue des Écoles,Levallois-Perret,Appartement,350,1275000,10,2023-10-19
V2136,Rue Victor Hugo,Levallois-Perret,Appartement,70,275000,6,2020-08-30
V2137,Boulevard de la République,Levallois-Perret,Appartement,376,1321000,1,2023-03-03
V2138,Allée de la Mairie,Levallois-Perret,Appartement,469,1656500,3,2020-04-15
V2139,Avenue du Parc,Levallois-Perret,Appartement,132,477000,3,2022-09-23
V2140,Allée de la Paix,Levallois-Perret,Appartement,299,1056500,2,2020-09-15
V2141,Rue du Lac,Levallois-Perret,Appartement,367,1299500,3,2020-02-24
V2142,Boulevard Victor Hugo,Troyes,Villa,450,2387500,5,2022-07-07
V2143,Chemin de la Paix,Troyes,Villa,251,1342750,5,2021-05-03
V2144,Boulevard de la Mairie,Troyes,Villa,389,2052250,2,2020-04-20
V2145,Rue de l'Opéra,Troyes,Villa,279,1469750,1,2023-04-26
V2146,Quai des Champs-Élysées,Troyes,Villa,438,2349500,10,2023-08-30
V2147,Avenue Jean Jaurès,Troyes,Villa,306,1651500,9,2021-10-01
V2148,Quai Saint-Martin,Troyes,Villa,463,2480750,10,2022-09-10
V2149,Boulevard de la Liberté,Troyes,Villa,400,2125000,5,2023-03-09
V2150,Rue de la Forêt,Troyes,Villa,293,1588250,10,2021-02-24
V2151,Allée de l'Opéra,Troyes,Villa,41,240250,5,2020-02-22
V2152,Boulevard de la Gare,Troyes,Maison,377,1598400,3,2022-05-28
V2153,Chemin Saint-Martin,Troyes,Maison,378,1592600,1,2023-01-01
V2154,Allée Saint-Martin,Troyes,Maison,486,2051200,2,2020-04-12
V2155,Allée des Vignes,Troyes,Maison,203,897600,9,2023-09-02
V2156,Chemin de l'Église,Troyes,Maison,94,439800,9,2022-12-11
V2157,Chemin des Écoles,Troyes,Maison,389,1663800,6,2022-02-01
V2158,Rue de la République,Troyes,Maison,249,1070800,5,2020-03-07
V2159,Avenue du Moulin,Troyes,Maison,420,1799000,7,2021-02-24
V2160,Rue des Vignes,Troyes,Maison,322,1372400,4,2022-09-09
V2161,Quai de l'Opéra,Troyes,Maison,445,1879000,2,2020-12-08
V2162,Boulevard des Écoles,Troyes,Appartement,492,1727000,1,2021-02-02
V2163,Boulevard de la Mairie,Troyes,Appartement,219,781500,3,2023-03-26
V2164,Allée des Fleurs,Troyes,Appartement,290,1050000,7,2020-07-15
V2165,Rue de l'Église,Troyes,Appartement,348,1223000,1,2023-01-10
V2166,Quai de la Paix,Troyes,Appartement,303,1105500,9,2020-04-21
V2167,Allée de la Mairie,Troyes,Appartement,154,554000,3,2021-02-15
V2168,Boulevard de l'Opéra,Troyes,Appartement,361,1293500,6,2022-04-03
V2169,Quai Victor Hugo,Troyes,Appartement,329,1186500,7,2021-01-18
V2170,Rue de la Mairie,Troyes,Appartement,49,196500,5,2022-08-09
V2171,Allée de la Mairie,Troyes,Appartement,93,365500,8,2020-11-30
V2172,Boulevard Jean Jaurès,Neuilly-sur-Seine,Villa,198,1064500,5,2023-04-24
V2173,Place du Parc,Neuilly-sur-Seine,Villa,428,2297000,10,2020-01-29
V2174,Quai de l'Église,Neuilly-sur-Seine,Villa,300,1615000,8,2020-09-12
V2175,Quai du Moulin,Neuilly-sur-Seine,Villa,92,503000,4,2021-02-12
V2176,Quai de Bellevue,Neuilly-sur-Seine,Villa,313,1668250,5,2020-07-10
V2177,Place de la Forêt,Neuilly-sur-Seine,Villa,63,380750,10,2022-09-05
V2178,Allée de la Liberté,Neuilly-sur-Seine,Villa,47,286750,8,2022-02-02
V2179,Avenue des Lilas,Neuilly-sur-Seine,Villa,97,519250,2,2022-01-13
V2180,Rue des Écoles,Neuilly-sur-Seine,Villa,79,424750,2,2021-09-16
V2181,Quai de la République,Neuilly-sur-Seine,Villa,45,256250,4,2023-08-07
V2182,Chemin du Moulin,Neuilly-sur-Seine,Maison,386,1636200,3,2020-08-28
V2183,Place du Parc,Neuilly-sur-Seine,Maison,245,1039000,2,2020-01-12
V2184,Avenue du Parc,Neuilly-sur-Seine,Maison,90,423000,9,2022-11-03
V2185,Rue du Lac,Neuilly-sur-Seine,Maison,95,409000,2,2023-01-07
V2186,Place de la Paix,Neuilly-sur-Seine,Maison,156,675200,4,2023-11-18
V2187,Quai des Écoles,Neuilly-sur-Seine,Maison,241,1027200,3,2023-05-21
V2188,Allée du Lac,Neuilly-sur-Seine,Maison,299,1260800,1,2020-11-09
V2189,Allée des Écoles,Neuilly-sur-Seine,Maison,296,1278200,7,2023-09-04
V2190,Quai de l'Église,Neuilly-sur-Seine,Maison,197,867400,8,2020-11-05
V2191,Allée des Écoles,Neuilly-sur-Seine,Maison,35,192000,9,2021-06-19
V2192,Allée de la Forêt,Neuilly-sur-Seine,Appartement,416,1486000,6,2022-08-31
V2193,Rue du Lac,Neuilly-sur-Seine,Appartement,191,688500,4,2021-02-16
V2194,Place des Vignes,Neuilly-sur-Seine,Appartement,214,759000,2,2023-02-22
V2195,Place des Vignes,Neuilly-sur-Seine,Appartement,83,295500,1,2020-02-10
V2196,Place de la Forêt,Neuilly-sur-Seine,Appartement,83,305500,3,2023-07-16
V2197,Boulevard des Champs-Élysées,Neuilly-sur-Seine,Appartement,149,546500,5,2020-08-06
V2198,Place de l'Opéra,Neuilly-sur-Seine,Appartement,38,183000,10,2021-09-30
V2199,Allée des Écoles,Neuilly-sur-Seine,Appartement,252,902000,4,2021-02-25
V2200,Place des Vignes,Neuilly-sur-Seine,Appartement,105,407500,8,2021-11-21
V2201,Avenue de la Gare,Neuilly-sur-Seine,Appartement,309,1086500,1,2022-05-07
V2202,Allée des Vignes,Issy-les-Moulineaux,Villa,410,2167500,3,2021-12-07
V2203,Quai des Fleurs,Issy-les-Moulineaux,Villa,280,1495000,5,2020-07-21
V2204,Rue de la Gare,Issy-les-Moulineaux,Villa,82,480500,10,2020-05-26
V2205,Place de la République,Issy-les-Moulineaux,Villa,90,522500,10,2020-03-26
V2206,Place du Parc,Issy-les-Moulineaux,Villa,478,2524500,3,2021-03-17
V2207,Quai des Écoles,Issy-les-Moulineaux,Villa,113,608250,3,2021-09-05
V2208,Chemin du Parc,Issy-les-Moulineaux,Villa,366,1956500,7,2021-05-28
V2209,Rue des Fleurs,Issy-les-Moulineaux,Villa,360,1895000,1,2023-04-30
V2210,Place des Fleurs,Issy-les-Moulineaux,Villa,349,1842250,2,2023-01-12
V2211,Rue de la Forêt,Issy-les-Moulineaux,Villa,310,1672500,9,2023-01-21
V2212,Rue de la Liberté,Issy-les-Moulineaux,Maison,80,371000,7,2020-05-16
V2213,Allée de l'Église,Issy-les-Moulineaux,Maison,178,752600,1,2020-10-28
V2214,Chemin de la République,Issy-les-Moulineaux,Maison,171,748200,6,2020-11-29
V2215,Rue Saint-Martin,Issy-les-Moulineaux,Maison,43,210600,6,2020-04-09
V2216,Avenue de la République,Issy-les-Moulineaux,Maison,296,1288200,9,2020-03-09
V2217,Place de la Liberté,Issy-les-Moulineaux,Maison,274,1165800,3,2022-07-22
V2218,Rue du Parc,Issy-les-Moulineaux,Maison,303,1307600,7,2021-04-20
V2219,Chemin des Fleurs,Issy-les-Moulineaux,Maison,135,597000,6,2021-01-15
V2220,Rue de Bellevue,Issy-les-Moulineaux,Maison,457,1969400,10,2023-11-03
V2221,Avenue Victor Hugo,Issy-les-Moulineaux,Maison,336,1416200,1,2020-12-11
V2222,Boulevard de la Mairie,Issy-les-Moulineaux,Appartement,441,1588500,9,2020-11-01
V2223,Rue de la République,Issy-les-Moulineaux,Appartement,247,904500,8,2023-03-30
V2224,Quai des Fleurs,Issy-les-Moulineaux,Appartement,432,1532000,4,2020-04-02
V2225,Rue Jean Jaurès,Issy-les-Moulineaux,Appartement,481,1703500,4,2021-08-21
V2226,Quai de la Mairie,Issy-les-Moulineaux,Appartement,438,1548000,3,2022-10-27
V2227,Place de la République,Issy-les-Moulineaux,Appartement,373,1315500,2,2020-01-30
V2228,Chemin du Moulin,Issy-les-Moulineaux,Appartement,457,1624500,5,2023-12-28
V2229,Chemin de la Forêt,Issy-les-Moulineaux,Appartement,391,1418500,10,2022-06-05
V2230,Boulevard des Vignes,Issy-les-Moulineaux,Appartement,490,1740000,5,2023-12-29
V2231,Boulevard des Lilas,Issy-les-Moulineaux,Appartement,362,1307000,8,2022-09-25
V2232,Allée de Bellevue,Villeneuve-d'Ascq,Villa,292,1583000,10,2022-07-05
V2233,Allée du Parc,Villeneuve-d'Ascq,Villa,71,422750,10,2021-07-31
V2234,Rue de l'Opéra,Villeneuve-d'Ascq,Villa,196,1034000,1,2022-12-29
V2235,Place Victor Hugo,Villeneuve-d'Ascq,Villa,67,381750,6,2022-05-06
V2236,Place de l'Église,Villeneuve-d'Ascq,Villa,214,1173500,10,2023-05-01
V2237,Place du Lac,Villeneuve-d'Ascq,Villa,179,969750,6,2021-08-30
V2238,Chemin du Moulin,Villeneuve-d'Ascq,Villa,87,506750,10,2022-09-07
V2239,Place des Écoles,Villeneuve-d'Ascq,Villa,203,1100750,7,2022-06-18
V2240,Avenue des Écoles,Villeneuve-d'Ascq,Villa,243,1325750,10,2020-10-02
V2241,Chemin des Fleurs,Villeneuve-d'Ascq,Villa,35,218750,7,2020-08-12
V2242,Place du Parc,Villeneuve-d'Ascq,Maison,70,339000,9,2021-05-04
V2243,Allée de la Liberté,Villeneuve-d'Ascq,Maison,99,465800,10,2023-05-21
V2244,Rue de la Paix,Villeneuve-d'Ascq,Maison,166,732200,7,2022-10-13
V2245,Rue des Lilas,Villeneuve-d'Ascq,Maison,95,429000,6,2020-04-01
V2246,Allée Saint-Martin,Villeneuve-d'Ascq,Maison,376,1584200,1,2023-06-01
V2247,Place du Parc,Villeneuve-d'Ascq,Maison,475,2030000,7,2022-12-27
V2248,Quai Jean Jaurès,Villeneuve-d'Ascq,Maison,254,1081800,3,2022-10-16
V2249,Rue de la Forêt,Villeneuve-d'Ascq,Maison,82,359400,3,2020-01-27
V2250,Allée de Bellevue,Villeneuve-d'Ascq,Maison,38,189600,6,2020-11-04
V2251,Quai de la République,Villeneuve-d'Ascq,Maison,311,1356200,10,2021-04-15
V2252,Chemin des Champs-Élysées,Villeneuve-d'Ascq,Appartement,256,921000,5,2023-11-23
V2253,Avenue de la Liberté,Villeneuve-d'Ascq,Appartement,294,1054000,5,2021-02-26
V2254,Allée des Fleurs,Villeneuve-d'Ascq,Appartement,384,1364000,4,2023-08-23
V2255,Boulevard du Moulin,Villeneuve-d'Ascq,Appartement,257,934500,7,2020-11-10
V2256,Allée des Champs-Élysées,Villeneuve-d'Ascq,Appartement,497,1774500,7,2022-03-10
V2257,Chemin des Écoles,Villeneuve-d'Ascq,Appartement,305,1087500,4,2022-01-03
V2258,Rue des Écoles,Villeneuve-d'Ascq,Appartement,392,1387000,3,2021-03-11
V2259,Place de la Gare,Villeneuve-d'Ascq,Appartement,430,1530000,5,2021-10-07
V2260,Rue de l'Église,Villeneuve-d'Ascq,Appartement,380,1365000,7,2021-09-13
V2261,Place des Vignes,Villeneuve-d'Ascq,Appartement,22,87000,2,2022-10-01
V2262,Allée du Lac,Noisy-le-Grand,Villa,499,2654750,7,2023-10-08
V2263,Chemin de la Mairie,Noisy-le-Grand,Villa,477,2524250,4,2021-04-16
V2264,Rue de la Paix,Noisy-le-Grand,Villa,460,2430000,3,2020-10-05
V2265,Quai des Fleurs,Noisy-le-Grand,Villa,264,1416000,6,2020-04-25
V2266,Chemin des Écoles,Noisy-le-Grand,Villa,81,465250,8,2020-09-16
V2267,Boulevard Victor Hugo,Noisy-le-Grand,Villa,462,2440500,3,2021-03-22
V2268,Place du Lac,Noisy-le-Grand,Villa,470,2517500,10,2021-12-26
V2269,Quai Jean Jaurès,Noisy-le-Grand,Villa,120,640000,2,2021-06-09
V2270,Avenue de la Gare,Noisy-le-Grand,Villa,219,1179750,6,2023-11-11
V2271,Avenue des Vignes,Noisy-le-Grand,Villa,153,853250,10,2023-12-27
V2272,Chemin de la Paix,Noisy-le-Grand,Maison,177,778400,7,2020-03-17
V2273,Allée du Parc,Noisy-le-Grand,Maison,289,1228800,3,2022-07-03
V2274,Allée de Bellevue,Noisy-le-Grand,Maison,58,288600,9,2020-02-03
V2275,Boulevard de la Gare,Noisy-le-Grand,Maison,157,694400,7,2021-01-16
V2276,Rue des Écoles,Noisy-le-Grand,Maison,481,2040200,4,2020-06-24
V2277,Rue de la Gare,Noisy-le-Grand,Maison,402,1698400,2,2023-03-16
V2278,Chemin Victor Hugo,Noisy-le-Grand,Maison,45,194000,1,2023-07-02
V2279,Allée Victor Hugo,Noisy-le-Grand,Maison,304,1286800,2,2020-09-21
V2280,Place de la Forêt,Noisy-le-Grand,Maison,130,576000,6,2021-01-23
V2281,Place de Bellevue,Noisy-le-Grand,Maison,393,1700600,10,2022-04-17
V2282,Quai des Écoles,Noisy-le-Grand,Appartement,487,1729500,5,2023-02-21
V2283,Avenue Jean Jaurès,Noisy-le-Grand,Appartement,271,968500,4,2023-07-23
V2284,Chemin de la Liberté,Noisy-le-Grand,Appartement,280,1025000,9,2020-02-27
V2285,Rue de Bellevue,Noisy-le-Grand,Appartement,206,726000,1,2021-08-09
V2286,Chemin du Moulin,Noisy-le-Grand,Appartement,446,1591000,6,2021-11-29
V2287,Place de l'Opéra,Noisy-le-Grand,Appartement,113,430500,7,2021-11-08
V2288,Place du Parc,Noisy-le-Grand,Appartement,241,873500,6,2023-03-21
V2289,Chemin de Bellevue,Noisy-le-Grand,Appartement,26,96000,1,2020-03-25
V2290,Quai de l'Église,Noisy-le-Grand,Appartement,209,766500,7,2021-07-20
V2291,Avenue de l'Église,Noisy-le-Grand,Appartement,331,1193500,7,2020-07-16
V2292,Quai de la Gare,Antony,Villa,33,213250,8,2021-11-13
V2293,Boulevard du Parc,Antony,Villa,277,1494250,8,2022-08-20
V2294,Quai de l'Église,Antony,Villa,459,2419750,2,2021-08-13
V2295,Place des Écoles,Antony,Villa,312,1678000,8,2020-08-15
V2296,Boulevard du Moulin,Antony,Villa,139,759750,6,2020-05-18
V2297,Avenue des Écoles,Antony,Villa,436,2324000,7,2023-02-28
V2298,Quai du Moulin,Antony,Villa,158,854500,5,2022-12-23
V2299,Allée du Moulin,Antony,Villa,162,900500,10,2020-05-26
V2300,Quai Saint-Martin,Antony,Villa,183,970750,2,2021-05-20
V2301,Rue Jean Jaurès,Antony,Villa,318,1694500,5,2021-11-11
V2302,Boulevard des Lilas,Antony,Maison,426,1799200,2,2020-04-08
V2303,Chemin de la Liberté,Antony,Maison,326,1379200,2,2020-11-11
V2304,Rue du Parc,Antony,Maison,271,1173200,7,2022-01-08
V2305,Place de l'Église,Antony,Maison,434,1872800,10,2023-03-18
V2306,Avenue du Moulin,Antony,Maison,20,134000,10,2022-03-09
V2307,Place de l'Opéra,Antony,Maison,236,1031200,8,2023-05-27
V2308,Allée de la République,Antony,Maison,400,1720000,8,2023-10-20
V2309,Avenue des Vignes,Antony,Maison,266,1127200,2,2022-11-23
V2310,Avenue Saint-Martin,Antony,Maison,266,1147200,6,2020-07-01
V2311,Avenue des Vignes,Antony,Maison,36,191200,8,2022-03-17
V2312,Avenue des Écoles,Antony,Appartement,402,1452000,9,2020-12-11
V2313,Place Jean Jaurès,Antony,Appartement,267,954500,4,2021-08-12
V2314,Allée de Bellevue,Antony,Appartement,150,545000,4,2023-09-16
V2315,Quai de la Gare,Antony,Appartement,278,1013000,8,2020-08-06
V2316,Avenue des Vignes,Antony,Appartement,412,1482000,8,2023-08-10
V2317,Place de la Gare,Antony,Appartement,86,351000,10,2021-09-01
V2318,Place Saint-Martin,Antony,Appartement,272,957000,1,2023-08-08
V2319,Avenue des Écoles,Antony,Appartement,186,691000,8,2021-11-19
V2320,Rue des Lilas,Antony,Appartement,95,357500,5,2021-08-18
V2321,Quai de Bellevue,Antony,Appartement,352,1272000,8,2022-10-29
V2322,Avenue du Moulin,Niort,Villa,89,502250,7,2022-05-25
V2323,Quai des Vignes,Niort,Villa,472,2523000,9,2020-08-15
V2324,Allée de Bellevue,Niort,Villa,81,475250,10,2023-10-18
V2325,Chemin de la Paix,Niort,Villa,121,665250,6,2020-07-30
V2326,Avenue de la République,Niort,Villa,340,1805000,4,2023-03-06
V2327,Boulevard de la République,Niort,Villa,161,885250,8,2020-10-20
V2328,Quai de la Mairie,Niort,Villa,292,1543000,2,2021-09-25
V2329,Boulevard de l'Opéra,Niort,Villa,287,1556750,10,2021-09-06
V2330,Chemin de la Gare,Niort,Villa,92,488000,1,2021-07-26
V2331,Avenue Saint-Martin,Niort,Villa,153,838250,7,2022-01-16
V2332,Avenue de l'Opéra,Niort,Maison,50,230000,4,2020-02-12
V2333,Place des Écoles,Niort,Maison,50,225000,3,2021-06-07
V2334,Chemin Victor Hugo,Niort,Maison,113,494600,4,2022-11-06
V2335,Place Saint-Martin,Niort,Maison,149,660800,7,2021-09-13
V2336,Quai de l'Opéra,Niort,Maison,412,1755400,5,2022-05-30
V2337,Allée de la Paix,Niort,Maison,471,2008200,6,2020-07-13
V2338,Chemin de la Mairie,Niort,Maison,444,1889800,5,2021-05-29
V2339,Place des Champs-Élysées,Niort,Maison,337,1455400,8,2020-07-27
V2340,Chemin du Parc,Niort,Maison,256,1110200,7,2023-11-11
V2341,Avenue de l'Opéra,Niort,Maison,251,1094200,8,2023-11-08
V2342,Allée des Fleurs,Niort,Appartement,242,887000,8,2021-02-03
V2343,Place des Fleurs,Niort,Appartement,289,1031500,4,2023-12-12
V2344,Allée des Champs-Élysées,Niort,Appartement,53,200500,3,2023-01-22
V2345,Quai du Moulin,Niort,Appartement,436,1531000,1,2020-11-02
V2346,Rue Victor Hugo,Niort,Appartement,348,1238000,4,2021-09-13
V2347,Avenue de la Mairie,Niort,Appartement,354,1289000,10,2021-07-27
V2348,Place de la Gare,Niort,Appartement,494,1779000,10,2021-07-28
V2349,Rue des Fleurs,Niort,Appartement,163,620500,10,2023-05-05
V2350,Quai du Lac,Niort,Appartement,462,1622000,1,2021-03-02
V2351,Allée de la Paix,Niort,Appartement,221,788500,3,2023-10-30
V2352,Avenue des Vignes,Lorient,Villa,104,561000,3,2023-11-04
V2353,Rue de la Mairie,Lorient,Villa,239,1259750,1,2021-04-17
V2354,Allée des Fleurs,Lorient,Villa,343,1815750,3,2021-07-14
V2355,Allée des Lilas,Lorient,Villa,496,2614000,2,2020-12-21
V2356,Boulevard de la Liberté,Lorient,Villa,424,2271000,9,2021-10-14
V2357,Chemin du Moulin,Lorient,Villa,327,1731750,3,2023-05-12
V2358,Chemin du Moulin,Lorient,Villa,412,2198000,7,2022-07-01
V2359,Rue de la Mairie,Lorient,Villa,403,2135750,4,2020-10-05
V2360,Allée de la Gare,Lorient,Villa,378,2034500,10,2020-03-27
V2361,Place des Champs-Élysées,Lorient,Villa,108,602000,7,2023-06-17
V2362,Quai des Champs-Élysées,Lorient,Maison,368,1560600,3,2020-07-20
V2363,Chemin Jean Jaurès,Lorient,Maison,199,850800,3,2021-07-25
V2364,Chemin de Bellevue,Lorient,Maison,282,1194400,2,2021-05-20
V2365,Quai Saint-Martin,Lorient,Maison,456,1930200,3,2023-12-22
V2366,Chemin du Moulin,Lorient,Maison,153,662600,4,2023-05-09
V2367,Quai du Lac,Lorient,Maison,477,2028400,5,2023-03-10
V2368,Quai du Lac,Lorient,Maison,390,1678000,8,2023-05-07
V2369,Boulevard des Champs-Élysées,Lorient,Maison,212,905400,3,2020-11-29
V2370,Rue Saint-Martin,Lorient,Maison,361,1561200,9,2023-11-22
V2371,Quai des Lilas,Lorient,Maison,467,2001400,8,2020-07-06
V2372,Chemin Saint-Martin,Lorient,Appartement,118,448000,7,2022-06-22
V2373,Quai Victor Hugo,Lorient,Appartement,461,1623500,2,2022-11-09
V2374,Rue Saint-Martin,Lorient,Appartement,324,1154000,4,2021-01-06
V2375,Quai Jean Jaurès,Lorient,Appartement,449,1601500,6,2021-12-29
V2376,Boulevard des Champs-Élysées,Lorient,Appartement,388,1383000,5,2020-06-07
V2377,Boulevard de la Gare,Lorient,Appartement,430,1510000,1,2022-02-09
V2378,Quai des Vignes,Lorient,Appartement,79,301500,5,2023-07-20
V2379,Boulevard Victor Hugo,Lorient,Appartement,465,1662500,7,2020-10-12
V2380,Quai Victor Hugo,Lorient,Appartement,207,744500,4,2023-08-02
V2381,Chemin de l'Opéra,Lorient,Appartement,165,597500,4,2023-02-13
V2382,Chemin des Écoles,Sarcelles,Villa,229,1252250,10,2020-11-06
V2383,Rue des Vignes,Sarcelles,Villa,401,2115250,2,2021-11-08
V2384,Place Jean Jaurès,Sarcelles,Villa,26,171500,7,2023-03-23
V2385,Boulevard de l'Église,Sarcelles,Villa,288,1527000,3,2021-08-26
V2386,Place de l'Église,Sarcelles,Villa,214,1133500,2,2023-09-14
V2387,Place Saint-Martin,Sarcelles,Villa,408,2147000,1,2022-09-08
V2388,Quai du Parc,Sarcelles,Villa,90,497500,5,2020-02-20
V2389,Avenue des Champs-Élysées,Sarcelles,Villa,309,1642250,4,2021-04-20
V2390,Quai du Parc,Sarcelles,Villa,144,776000,4,2023-03-16
V2391,Quai de la Forêt,Sarcelles,Villa,271,1442750,4,2021-07-07
V2392,Allée Victor Hugo,Sarcelles,Maison,105,446000,1,2020-08-02
V2393,Allée du Parc,Sarcelles,Maison,390,1658000,4,2021-02-14
V2394,Place du Lac,Sarcelles,Maison,287,1210400,1,2023-10-09
V2395,Rue des Écoles,Sarcelles,Maison,436,1841200,2,2023-11-30
V2396,Boulevard de Bellevue,Sarcelles,Maison,120,544000,8,2022-05-04
V2397,Allée de l'Église,Sarcelles,Maison,165,733000,8,2022-07-31
V2398,Quai Jean Jaurès,Sarcelles,Maison,319,1359800,4,2021-10-24
V2399,Place des Champs-Élysées,Sarcelles,Maison,453,1952600,10,2021-01-13
V2400,Quai de la Paix,Sarcelles,Maison,305,1301000,4,2022-01-14
V2401,Rue de la Forêt,Sarcelles,Maison,211,896200,2,2022-07-03
V2402,Avenue Jean Jaurès,Sarcelles,Appartement,439,1571500,7,2021-10-31
V2403,Boulevard du Lac,Sarcelles,Appartement,454,1609000,4,2020-09-10
V2404,Chemin de la Liberté,Sarcelles,Appartement,491,1743500,5,2023-07-29
V2405,Chemin du Parc,Sarcelles,Appartement,65,247500,4,2020-09-17
V2406,Avenue Jean Jaurès,Sarcelles,Appartement,384,1389000,9,2021-08-17
V2407,Boulevard de Bellevue,Sarcelles,Appartement,499,1781500,7,2022-07-28
V2408,Quai Saint-Martin,Sarcelles,Appartement,257,909500,2,2022-03-23
V2409,Avenue des Lilas,Sarcelles,Appartement,334,1194000,5,2023-05-22
V2410,Allée du Lac,Sarcelles,Appartement,493,1775500,10,2022-11-30
V2411,Boulevard de la Liberté,Sarcelles,Appartement,451,1598500,4,2022-02-20
V2412,Chemin du Parc,Chambéry,Villa,292,1538000,1,2023-02-24
V2413,Boulevard des Lilas,Chambéry,Villa,369,1967250,6,2022-07-13
V2414,Place des Vignes,Chambéry,Villa,268,1452000,9,2020-07-08
V2415,Avenue de l'Opéra,Chambéry,Villa,301,1595250,3,2021-01-12
V2416,Boulevard Victor Hugo,Chambéry,Villa,235,1248750,3,2021-07-24
V2417,Avenue des Lilas,Chambéry,Villa,352,1858000,2,2021-02-28
V2418,Quai Saint-Martin,Chambéry,Villa,447,2351750,1,2022-12-22
V2419,Chemin Jean Jaurès,Chambéry,Villa,111,622750,8,2020-10-31
V2420,Chemin du Parc,Chambéry,Villa,129,687250,2,2020-08-29
V2421,Quai Victor Hugo,Chambéry,Villa,234,1253500,5,2022-03-25
V2422,Rue des Champs-Élysées,Chambéry,Maison,242,1046400,6,2022-11-27
V2423,Avenue des Écoles,Chambéry,Maison,39,188800,5,2021-05-16
